name,url,lean,score
The Center for American Progress,/news-source/center-american-progress-media-bias,Lean Left,-2.0
The Catalyst,/news-source/catalyst-bush-institute-media-bias,Lean Right,2.0
The Center Square - Michigan,/news-source/center-square-michigan-media-bias,Center,0.0
The Center Square,/news-source/center-square-media-bias,Center,0.7
The Center Square - Texas,/news-source/center-square-texas-media-bias,Center,0.0
The Center Square - Minnesota,/news-source/center-square-minnesota-media-bias,Center,0.0
The Christian Left Blog,/news-source/christian-left-blog-media-bias,Left,-4.0
The Christian Century,/news-source/christian-century-media-bias,Lean Left,-2.0
The City,/news-source/city-media-bias,Lean Left,-2.0
The Christian Post,/news-source/christian-post-media-bias,Lean Right,2.0
The Colebrook Chronicle,/news-source/colebrook-chronicle-media-bias,Center,0.0
The Clarion-Ledger,/news-source/clarion-ledger-media-bias,Center,0.0
The College Fix,/news-source/college-fix,Right,4.0
The Colorado Sun,/news-source/colorado-sun-media-bias,Lean Left,-2.0
The Columbus Dispatch,/news-source/columbus-dispatch-media-bias,Center,0.0
The Columbian,/news-source/columbian-media-bias,Center,0.0
The Conscious Conservative,/news-source/conscious-conservative-media-bias,Right,4.0
The Commercial Appeal,/news-source/commercial-appeal,Lean Left,-2.0
The Corpus Christi Caller-Times,/news-source/corpus-christi-caller-times-media-bias,Center,0.0
The Conversation,/news-source/conversation-media-bias,Lean Left,-2.0
The Courier-Tribune,/news-source/courier-tribune-media-bias,Center,0.0
The Courier-Journal,/news-source/courier-journal,Lean Left,-2.0
The Daily Advance,/news-source/daily-advance,Center,0.0
The Current,/news-source/current-media-bias,Center,0.0
The Daily Dot,/news-source/daily-dot-media-bias,Lean Left,-2.0
The Daily Caller,/news-source/daily-caller,Right,3.8
The Daily Iberian,/news-source/daily-iberian-media-bias,Center,0.0
The Daily Herald,/news-source/daily-herald-media-bias,Center,0.0
The Daily Nonpareil,/news-source/daily-nonpareil-media-bias,Center,0.0
The Daily Iowan,/news-source/daily-iowan-media-bias,Center,0.0
The Daily Wire,/news-source/daily-wire,Right,5.0
The Daily Signal,/news-source/daily-signal,Right,4.0
The Dallas Morning News,/news-source/dallas-morning-news,Center,0.0
The Daily Yonder,/news-source/daily-yonder-media-bias,Center,0.0
The Delaware Wave,/news-source/delaware-wave-media-bias,Center,0.0
The Delaware County Daily Times,/news-source/delaware-county-daily-times,Lean Left,-2.0
The Dispatch,/news-source/dispatch-media-bias,Lean Right,2.0
The Denver North Star,/news-source/denver-north-star-media-bias,Center,0.0
The East Valley Tribune,/news-source/east-valley-tribune-media-bias,Center,0.0
The Dispatch Fact Check,/news-source/dispatch-fact-check-media-bias,Center,0.0
The Ellsworth American,/news-source/ellsworth-american-media-bias,Center,0.0
The Economist,/news-source/economist,Lean Left,-1.4
The Federalist,/news-source/federalist,Right,4.0
The Epoch Times,/news-source/epoch-times-media-bias,Lean Right,2.5
The Florida Capital Star,/news-source/florida-capital-star-media-bias,Right,4.0
The Free Lance–Star,/news-source/free-lance-star-media-bias,Center,0.0
The Forum of Fargo-Moorhead,/news-source/forum-fargo-moorhead-media-bias,Center,0.0
The Fulcrum,/news-source/fulcrum-media-bias,Center,0.0
The Free Press,/news-source/the-free-press-media-bias,Center,0.0
The Georgia Star News,/news-source/georgia-star-news-media-bias,Right,4.0
The Gateway Pundit,/news-source/gateway-pundit,Right,4.0
The Grio,/news-source/grio-media-bias,Lean Left,-2.0
The Globe and Mail,/news-source/globe-and-mail-media-bias,Center,0.0
The Hardwood Institiute,/news-source/hardwood-institiute-media-bias,Center,0.0
The Guardian,/news-source/guardian,Lean Left,-2.4
The HighWire,/news-source/highwire-media-bias,Lean Right,2.0
The Heritage Foundation,/news-source/heritage-foundation,Lean Right,2.0
The Hollywood Reporter,/news-source/hollywood-reporter-media-bias,Lean Left,-2.0
The Hill,/news-source/hill-media-bias,Center,-0.8
The Hutchinson News,/news-source/hutchinson-news-media-bias,Center,0.0
The Huntsville Item,/news-source/huntsville-item-media-bias,Center,0.0
The Imaginative Conservative,/news-source/imaginative-conservative-media-bias,Right,4.0
The Independent,/news-source/independent-media-bias,Lean Left,-2.0
The Iowa Torch,/news-source/iowa-torch-media-bias,Lean Right,2.0
The Intercept,/news-source/intercept,Left,-4.2
The Japan Times,/news-source/japan-times-media-bias,Center,0.0
The Irish Times,/news-source/irish-times-media-bias,Center,0.0
The Journal Gazette,/news-source/journal-gazette-media-bias,Center,0.0
The Jerusalem Post,/news-source/jerusalem-post-media-bias,Center,0.0
The Juggernaut,/news-source/juggernaut-media-bias,Left,-4.0
The Journal Times,/news-source/journal-times-media-bias,Center,0.0
The Kansas City Beacon,/news-source/kansas-city-beacon-media-bias,Center,0.0
The Justice,/news-source/justice,Lean Left,-2.0
The Korea Herald,/news-source/korea-herald,Center,0.0
The Kansas City Star,/news-source/kansas-city-star-media-bias,Center,0.0
The Leaf-Chronicle,/news-source/leaf-chronicle-media-bias,Center,0.0
The Kyiv Independent,/news-source/kyiv-independent-media-bias,Center,0.0
The Libertarian Republic,/news-source/libertarian-republic,Lean Right,2.0
The Maine Monitor,/news-source/maine-monitor-media-bias,Lean Left,-2.0
The Lufkin Daily News,/news-source/lufkin-daily-news-media-bias,Center,0.0
The Maneater,/news-source/maneater-media-bias,Lean Left,-2.0
The Maine Wire,/news-source/maine-wire-media-bias,Right,4.5
The Markup,/news-source/markup-media-bias,Center,0.0
The Manila Times,/news-source/manila-times-media-bias,Center,0.0
The Maui News,/news-source/maui-news-media-bias,Center,0.0
The Marshall Project,/news-source/marshall-project-media-bias,Center,0.0
The Michigan Star,/news-source/michigan-star-media-bias,Right,4.0
The McLeod County Chronicle,/news-source/mcleod-county-chronicle-media-bias,Center,0.0
The Minority Eye,/news-source/minority-eye-media-bias,Left,-4.0
The Minnesota Daily,/news-source/minnesota-daily-media-bias,Lean Left,-2.0
The Narratives Project,/news-source/narratives-project-media-bias,Center,0.0
The Montana Standard,/news-source/montana-standard-media-bias,Center,0.0
The National Pulse,/news-source/national-pulse-media-bias,Right,4.0
The Nation,/news-source/nation-media-bias,Left,-5.0
The New Orleans Advocate,/news-source/httpswwwtheadvocatecom-media-bias,Center,0.0
The Nevada Independent,/news-source/nevada-independent-media-bias,Center,0.0
The Newport Daily News,/news-source/newport-daily-news-media-bias,Center,0.0
The New Yorker,/news-source/new-yorker,Left,-4.2
The News Journal,/news-source/news-journal-media-bias,Center,0.0
The News & Observer,/news-source/news-and-observer,Center,0.0
The Nome Nugget,/news-source/nome-nugget-media-bias,Center,0.0
The News Tribune,/news-source/news-tribune-media-bias,Center,0.0
The Oklahoman,/news-source/oklahoman-media-bias,Center,0.0
The Observer (New York),/news-source/observer,Center,0.7
The Onion (Humor),/news-source/onion-media-bias,Lean Left,-2.0
The Olympian,/news-source/olympian-media-bias,Center,0.0
The Oregonian,/news-source/oregonian-media-bias,Center,0.0
The Oracle,/news-source/oracle,Center,0.0
The Pantagraph,/news-source/pantagraph-media-bias,Center,0.0
The Palm Beach Post,/news-source/palm-beach-post-media-bias,Center,0.0
The Patriot Ledger,/news-source/patriot-ledger-media-bias,Center,0.0
The Patriot Post,/news-source/patriot-post-media-bias,Right,4.5
The Penobscot Times,/news-source/penobscot-times-media-bias,Center,0.0
The Patriot-News,/news-source/patriot-news-media-bias,Center,0.0
The Philly Tribune,/news-source/philly-tribune-media-bias,Left,-4.0
The Philadelphia Inquirer,/news-source/phillycom,Lean Left,-2.0
The Police Tribune,/news-source/the-police-tribune-media-bias,Lean Right,2.5
The Plain Dealer,/news-source/plain-dealer-media-bias,Center,0.0
The Post and Courier,/news-source/post-and-courier-media-bias,Lean Right,2.0
The Portsmouth Herald,/news-source/portsmouth-herald-media-bias,Center,0.0
The Post-Star,/news-source/post-star-media-bias,Center,0.0
The Post Millennial,/news-source/post-millennial-media-bias,Lean Right,2.0
The Prescott Times,/news-source/prescott-times-media-bias,Center,0.0
The Presbyterian Outlook,/news-source/presbyterian-outlook-media-bias,Lean Left,-2.0
The Press-Enterprise,/news-source/press-enterprise-media-bias,Lean Right,2.0
The Press of Atlantic City,/news-source/press-atlantic-city-media-bias,Center,0.0
The Providence Journal,/news-source/providence-journal-media-bias,Center,0.0
The Problem Solvers Caucus,/news-source/problem-solvers-caucus-media-bias,Center,0.0
The Red and Black,/news-source/red-and-black,Center,0.0
The Rachel Maddow Show,/news-source/rachel-maddow-show-media-bias,Left,-4.5
The Reliable Bias,/news-source/reliable-bias,Center,0.0
The Register-Guard,/news-source/register-guard-media-bias,Center,0.0
The Reporters Committee for Freedom of the Press,/news-source/reporters-committee-freedom-press-media-bias,Center,0.0
The Reno Gazette-Journal,/news-source/reno-gazette-journal-media-bias,Lean Left,-2.0
The Republican Journal,/news-source/republican-journal-media-bias,Lean Right,2.0
The Republican,/news-source/republican,Center,0.0
The Richfield Reaper,/news-source/richfield-reaper-media-bias,Center,0.0
The Resurgent,/news-source/resurgent-media-bias,Right,4.0
The Roanoke Times,/news-source/roanoke-times-media-bias,Center,0.0
The Ripon Advance,/news-source/ripon-advance-media-bias,Lean Right,2.0
The Sacramento Bee,/news-source/sacramento-bee,Lean Left,-2.0
The Root,/news-source/root,Lean Left,-2.0
The Saturday Evening Post,/news-source/saturday-evening-post,Center,0.0
The Salt Lake Tribune,/news-source/salt-lake-tribune-media-bias,Lean Left,-2.0
The Sierra Club,/news-source/sierra-club,Lean Left,-2.0
The Seattle Times,/news-source/seattle-times,Center,0.0
The Spectator World,/news-source/spectator-world-media-bias,Right,4.0
The South African,/news-source/south-african-media-bias,Center,0.0
The State,/news-source/state-media-bias-0,Lean Right,2.0
The Steamboat Institute,/news-source/steamboat-institute-media-bias,Lean Right,2.0
The State Journal-Register,/news-source/state-journal-register-media-bias,Center,0.0
The Sun News,/news-source/sun-news-media-bias,Center,0.0
The Sun,/news-source/sun-media-bias,Center,0.0
The Tennessean,/news-source/tennesseean-media-bias,Center,0.0
The Telegraph - UK,/news-source/telegraph-uk,Lean Right,2.5
The Texas Observer,/news-source/texas-observer-media-bias,Lean Left,-2.0
The Texan,/news-source/texan-media-bias,Lean Right,2.0
The Texas Tribune,/news-source/texas-tribune-media-bias,Lean Left,-2.0
The Times,/news-source/times-media-bias,Center,0.0
The Times and Democrat,/news-source/times-and-democrat-media-bias,Center,0.0
The Times-Independent,/news-source/times-independent-media-bias,Center,0.0
The Times of Northwest Indiana,/news-source/times-northwest-indiana-media-bias,Center,0.0
The TimesDaily,/news-source/timesdaily-media-bias,Center,0.0
The Times-Picayune,/news-source/times-picayune,Center,0.0
The Trentonian,/news-source/trentonian-media-bias,Center,0.0
The Topeka Capital-Journal,/news-source/topeka-capital-journal-media-bias,Center,0.0
The Vindicator,/news-source/vindicator-media-bias,Center,0.0
The Verge,/news-source/verge,Lean Left,-2.0
The Virginian-Pilot,/news-source/virginian-pilot-media-bias,Center,0.0
The Virginia Gazette,/news-source/virginia-gazette-media-bias,Center,0.0
The Washington Informer,/news-source/washington-informer-media-bias,Lean Left,-2.0
The Walsh County Record,/news-source/walsh-county-record-media-bias,Center,0.0
The Week - News,/news-source/the-week-bias,Lean Left,-2.0
The Washington Sun,/news-source/washington-sun-media-bias,Center,0.0
The Weekly Packet,/news-source/weekly-packet-media-bias,Center,0.0
The Week - Opinion,/news-source/week-opinion-media-bias,Lean Left,-2.0
The Weirton Daily Times,/news-source/weirton-daily-times-media-bias,Center,0.0
The Weekly Standard,/news-source/weekly-standard,Right,4.0
The Western Journal,/news-source/western-journalism,Right,4.0
The Westerly Sun,/news-source/westerly-sun-media-bias,Center,0.0
The Wyoming Tribune Eagle,/news-source/wyoming-tribune-eagle-media-bias,Center,0.0
The Wichita Eagle,/news-source/wichita-eagle-media-bias,Center,0.0
TheGailyGrind,/news-source/thegailygrind-media-bias,Left,-4.0
The Young Turks,/news-source/young-turks-media-bias,Left,-4.5
theSkimm,/news-source/theskimm-media-bias,Lean Left,-2.0
Them,/news-source/them-media-bias,Lean Left,-2.0
Thomas B. Edsall,/news-source/thomas-b-edsall-media-bias,Lean Left,-2.0
ThinkProgress,/news-source/thinkprogress-bias,Left,-4.0
Thomas Frank,/news-source/thomas-frank,Lean Left,-2.0
Thomas Franck,/news-source/thomas-franck-media-bias,Center,0.0
Thomas Sowell,/news-source/thomas-sowell,Lean Right,2.0
Thomas L. Friedman,/news-source/thomas-l-friedman-media-bias,Lean Left,-2.0
Tiana Lowe,/news-source/tiana-lowe-media-bias,Right,4.5
THV11,/news-source/thv11-media-bias,Center,0.0
Tim Pool,/news-source/tim-pool-media-bias,Center,0.0
Tim Groseclose,/news-source/tim-groseclose,Lean Right,2.0
Time Magazine,/news-source/time-magazine-news-media-bias,Lean Left,-2.4
Tim Scott,/news-source/tim-scott-media-bias,Lean Right,2.0
Times Union,/news-source/times-union-media-bias,Center,0.0
Times Argus,/news-source/times-argus-media-bias,Center,0.0
Tom Cole,/news-source/tom-cole,Right,4.5
Timothy L. O'Brien,/news-source/timothy-l-obrien-media-bias,Lean Left,-2.0
Tom Rogan,/news-source/tom-rogan-media-bias,Center,0.0
Tom Nichols,/news-source/tom-nichols-media-bias,Lean Right,2.0
Tony Auth (cartoonist),/news-source/tony-auth,Left,-4.5
Tom Toles (cartoonist),/news-source/tom-toles-cartoonist,Left,-4.5
Toronto Star,/news-source/toronto-star,Center,0.0
Tonya Russell,/news-source/tonya-russell-media-bias,Lean Left,-2.0
Townhall,/news-source/townhall-bias,Right,4.0
Trains.com,/news-source/trainscom-media-bias,Center,0.0
Tri-City Herald,/news-source/tri-city-herald-media-bias,Center,0.0
Trans Writes,/news-source/trans-writes-media-bias,Lean Left,-2.0
Truthdig,/news-source/truthdig-media-bias,Left,-4.0
Truth or Fiction,/news-source/truth-or-fiction,Lean Left,-1.0
Tucker Carlson,/news-source/tucker-carlson-media-bias,Right,4.5
TruthOut,/news-source/truthout,Lean Left,-2.0
Turning Point USA,/news-source/turning-point-usa-media-bias,Right,4.5
Tulsa World,/news-source/tulsa-world-media-bias,Center,0.0
Twin Cities PBS,/news-source/twin-cities-pbs-media-bias,Center,0.0
Tuscaloosa News,/news-source/tuscaloosa-news-media-bias,Center,0.0
Twin City Times,/news-source/twin-city-times-media-bias,Center,0.0
Twin Cities Pioneer Press,/news-source/twin-cities-pioneer-press-media-bias,Center,0.0
UnHerd,/news-source/unherd-media-bias,Lean Right,2.0
U.S. News & World Report,/news-source/us-news-and-world-report,Lean Left,-1.5
United Methodist News,/news-source/united-methodist-news-media-bias,Lean Left,-2.0
United Methodist Insight,/news-source/united-methodist-insight-media-bias,Left,-4.0
United States Courts,/news-source/united-states-courts,Center,0.0
United Press International,/news-source/united-press-international-media-bias,Center,0.0
Upward News,/news-source/upward-news-media-bias,Lean Right,2.0
Univision,/news-source/univision,Lean Left,-2.0
Upworthy,/news-source/upworthy,Left,-4.0
Upward News Editorial Team,/news-source/upward-news-editorial-team-media-bias,Lean Right,2.0
USA TODAY,/news-source/usa-today-media-bias,Lean Left,-2.0
Urban Institute,/news-source/urban-institute,Lean Left,-2.0
Vanderbilt Project on Unity and American Democracy,/news-source/vanderbilt-project-unity-and-american-democracy-media-bias,Center,0.0
USA TODAY Fact Check,/news-source/usa-today-fact-check-media-bias,Lean Left,-1.0
Variety,/news-source/variety-media-bias,Center,0.0
Vanity Fair,/news-source/vanity-fair,Lean Left,-2.0
Verify,/news-source/verify-media-bias,Center,0.0
Vatican News,/news-source/vatican-news-media-bias,Lean Right,2.0
Vice,/news-source/vice-media-bias,Left,-4.0
Vermont Standard,/news-source/vermont-standard-media-bias,Center,0.0
Virginia Center for Investigative Journalism,/news-source/virginia-center-investigative-journalism-media-bias,Lean Left,-2.0
Victor Hanson,/news-source/victor-hanson,Lean Right,2.0
Virtue Online,/news-source/virtue-online-media-bias,Right,4.0
Virginia Mercury,/news-source/virginia-mercury-media-bias,Center,0.0
Voice of America,/news-source/voice-america,Center,0.0
Vogue,/news-source/vogue-media-bias,Left,-4.0
Volante,/news-source/volante,Center,0.0
Voice of Chid (Chidike Okeem),/news-source/voice-chid-chidike-okeem-media-bias,Right,4.5
Votebeat,/news-source/votebeat-media-bias,Center,0.0
Vote Smart,/news-source/vote-smark,Center,0.0
VT Digger,/news-source/vt-digger,Lean Left,-2.0
Vox,/news-source/vox-news-media-bias,Left,-4.0
Wall Street Journal (News),/news-source/wall-street-journal-media-bias,Center,0.1
Wake Up to Politics,/news-source/wake-politics-media-bias,Center,0.0
Walt Handelsman (cartoonist),/news-source/walt-handelsman-cartoonist,Left,-4.5
Wall Street Journal (Opinion),/news-source/wall-street-journal-opinion,Lean Right,1.8
WANDTV,/news-source/wandtv-media-bias,Center,0.0
Washington Blade,/news-source/washington-blade-media-bias,Lean Left,-2.0
Washington Diplomat,/news-source/washington-diplomat-media-bias,Center,0.0
Washington City Paper,/news-source/washington-city-paper-media-bias,Center,0.0
Washington Free Beacon,/news-source/washington-free-beacon,Right,4.0
Washington Examiner,/news-source/washington-examiner,Lean Right,2.3
Washington Post,/news-source/washington-post-media-bias,Lean Left,-2.2
Washington Monthly,/news-source/washington-monthly,Lean Left,-2.0
Washington Times,/news-source/washington-times-bias,Lean Right,2.0
Washington Post Fact Check,/news-source/fact-checker-washington-post-media-bias,Lean Left,-2.0
Watertown Public Opinion,/news-source/watertown-public-opinion-media-bias,Center,0.0
Watchdog.org,/news-source/watchdogorg,Lean Right,2.0
WCVB,/news-source/wcvb-media-bias,Center,0.0
WBUR,/news-source/wbur-media-bias,Center,0.0
West Hawaii Today,/news-source/west-hawaii-today-media-bias,Center,0.0
WDSU,/news-source/wdsu-media-bias,Center,0.0
Weston Democrat,/news-source/weston-democrat-media-bias,Center,0.0
West Texas Tribune,/news-source/west-texas-tribune-media-bias,Center,0.0
WFSA,/news-source/wfsa-media-bias,Lean Left,-2.0
WFAE,/news-source/wfae,Center,0.0
WGN,/news-source/wgn-media-bias,Center,0.0
WGBH,/news-source/wgbh,Center,0.0
Whitehouse.gov,/news-source/whitehousegov,Lean Left,-2.0
Whatfinger News,/news-source/whatfinger-news-media-bias,Right,5.0
Will Reusch,/news-source/will-reusch-media-bias,Center,0.0
Whittier Daily News,/news-source/whittier-daily-news-media-bias,Center,0.0
William Barr,/news-source/william-barr-media-bias,Lean Right,2.0
Willam A. Galston,/news-source/willam-galston,Lean Left,-2.0
William McGurn,/news-source/william-mcgurn,Right,4.5
William Bennett,/news-source/william-bennett,Right,4.5
Winona Times,/news-source/winona-times-media-bias,Center,0.0
Winona Daily,/news-source/winona-daily-media-bias,Center,0.0
Wisconsin Gazette,/news-source/wisconsin-gazette,Lean Left,-2.0
Wired,/news-source/wired,Center,0.0
WND,/news-source/wnd-media-bias,Right,4.0
Wisconsin State Journal,/news-source/wisconsin-state-journal-media-bias,Center,0.0
World Magazine,/news-source/world-magazine-media-bias,Right,4.0
WNYC,/news-source/wnyc-new-jersey-public-radio-media-bias,Lean Left,-2.0
Worthy News,/news-source/worthy-news-media-bias,Center,0.0
World Wildlife,/news-source/world-wildlife-media-bias,Center,0.0
WyoFile,/news-source/wyofile-media-bias,Lean Right,2.0
WVNews.com,/news-source/wvnewscom-media-bias,Center,0.0
Yahoo News,/news-source/yahoo-news-media-bias,Lean Left,-2.5
Wyoming Public Media,/news-source/wyoming-public-media-media-bias,Lean Left,-2.0
Yakima Herald-Republic,/news-source/yakima-herald-republic-media-bias,Center,0.0
Yasmin Tavakoli,/news-source/yasmin-tavakoli-media-bias,Center,0.0
Yash Goenka,/news-source/yash-goenka-media-bias,Lean Left,-2.0
York Dispatch,/news-source/york-dispatch-media-bias,Center,0.0
Yes! Magazine,/news-source/yes-magazine,Left,-4.0
Yuma Sun,/news-source/yuma-sun-media-bias,Center,0.0
Zack Beauchamp,/news-source/zack-beauchamp-media-bias,Lean Left,-2.0
ZeroHedge,/news-source/zerohedge-media-bias,Lean Right,2.0
Zeeshan Aleem,/news-source/zeeshan-aleem-media-bias,Left,-4.5
