name,url,lean,score
The Lincoln Project,/news-source/lincoln-project-media-bias,Mixed,
The Libertarian Republic,/news-source/libertarian-republic,Lean Right,2.0
The Maine Monitor,/news-source/maine-monitor-media-bias,Lean Left,
The Lufkin Daily News,/news-source/lufkin-daily-news-media-bias,Center,
The Maneater,/news-source/maneater-media-bias,Lean Left,-2.0
The Maine Wire,/news-source/maine-wire-media-bias,Right,
The Markup,/news-source/markup-media-bias,Center,
The Manila Times,/news-source/manila-times-media-bias,Center,
The Maui News,/news-source/maui-news-media-bias,Center,
The Marshall Project,/news-source/marshall-project-media-bias,Center,
The Michigan Star,/news-source/michigan-star-media-bias,Right,4.0
The McLeod County Chronicle,/news-source/mcleod-county-chronicle-media-bias,Center,
The Minority Eye,/news-source/minority-eye-media-bias,Left,-4.0
The Minnesota Daily,/news-source/minnesota-daily-media-bias,Lean Left,-2.0
The Narratives Project,/news-source/narratives-project-media-bias,Center,
The Montana Standard,/news-source/montana-standard-media-bias,Center,
The National Pulse,/news-source/national-pulse-media-bias,Right,4.0
The Nation,/news-source/nation-media-bias,Left,-5.0
The New Orleans Advocate,/news-source/httpswwwtheadvocatecom-media-bias,Center,
The Nevada Independent,/news-source/nevada-independent-media-bias,Center,
The Newport Daily News,/news-source/newport-daily-news-media-bias,Center,
The New Yorker,/news-source/new-yorker,Left,-4.2
The News Journal,/news-source/news-journal-media-bias,Center,
The News & Observer,/news-source/news-and-observer,Center,
The Nome Nugget,/news-source/nome-nugget-media-bias,Center,
The News Tribune,/news-source/news-tribune-media-bias,Center,
The Oklahoman,/news-source/oklahoman-media-bias,Center,
The Observer (New York),/news-source/observer,Center,0.7
The Onion (Humor),/news-source/onion-media-bias,Lean Left,-2.0
The Olympian,/news-source/olympian-media-bias,Center,
The Oregonian,/news-source/oregonian-media-bias,Center,
The Oracle,/news-source/oracle,Center,
The Pantagraph,/news-source/pantagraph-media-bias,Center,
The Palm Beach Post,/news-source/palm-beach-post-media-bias,Center,
The Pantagraph,/news-source/pantagraph-media-bias,Center,
The Patriot Ledger,/news-source/patriot-ledger-media-bias,Center,
The Patriot Post,/news-source/patriot-post-media-bias,Right,
The Patriot Ledger,/news-source/patriot-ledger-media-bias,Center,
The Penobscot Times,/news-source/penobscot-times-media-bias,Center,
The Patriot-News,/news-source/patriot-news-media-bias,Center,
The Philly Tribune,/news-source/philly-tribune-media-bias,Left,-4.0
The Philadelphia Inquirer,/news-source/phillycom,Lean Left,-2.0
The Police Tribune,/news-source/the-police-tribune-media-bias,Lean Right,2.5
The Plain Dealer,/news-source/plain-dealer-media-bias,Center,
The Post and Courier,/news-source/post-and-courier-media-bias,Lean Right,
The Portsmouth Herald,/news-source/portsmouth-herald-media-bias,Center,
The Post-Star,/news-source/post-star-media-bias,Center,
The Post Millennial,/news-source/post-millennial-media-bias,Lean Right,2.0
The Prescott Times,/news-source/prescott-times-media-bias,Center,
The Presbyterian Outlook,/news-source/presbyterian-outlook-media-bias,Lean Left,-2.0
The Press-Enterprise,/news-source/press-enterprise-media-bias,Lean Right,2.0
The Press of Atlantic City,/news-source/press-atlantic-city-media-bias,Center,
The Providence Journal,/news-source/providence-journal-media-bias,Center,
The Problem Solvers Caucus,/news-source/problem-solvers-caucus-media-bias,Center,
The Red and Black,/news-source/red-and-black,Center,
The Rachel Maddow Show,/news-source/rachel-maddow-show-media-bias,Left,
The Reliable Bias,/news-source/reliable-bias,Center,
The Register-Guard,/news-source/register-guard-media-bias,Center,
The Reporters Committee for Freedom of the Press,/news-source/reporters-committee-freedom-press-media-bias,Center,
The Reno Gazette-Journal,/news-source/reno-gazette-journal-media-bias,Lean Left,-2.0
The Republican Journal,/news-source/republican-journal-media-bias,Lean Right,2.0
The Republican,/news-source/republican,Center,
The Richfield Reaper,/news-source/richfield-reaper-media-bias,Center,
The Resurgent,/news-source/resurgent-media-bias,Right,4.0
The Roanoke Times,/news-source/roanoke-times-media-bias,Center,
The Ripon Advance,/news-source/ripon-advance-media-bias,Lean Right,2.0
The Sacramento Bee,/news-source/sacramento-bee,Lean Left,-2.0
The Root,/news-source/root,Lean Left,-2.0
The Saturday Evening Post,/news-source/saturday-evening-post,Center,
The Salt Lake Tribune,/news-source/salt-lake-tribune-media-bias,Lean Left,-2.0
The Sierra Club,/news-source/sierra-club,Lean Left,
The Seattle Times,/news-source/seattle-times,Center,
The Spectator World,/news-source/spectator-world-media-bias,Right,4.0
The South African,/news-source/south-african-media-bias,Center,
The State,/news-source/state-media-bias-0,Lean Right,
The State,/news-source/state-media-bias,Center,
The Steamboat Institute,/news-source/steamboat-institute-media-bias,Lean Right,
The State Journal-Register,/news-source/state-journal-register-media-bias,Center,
The Sun News,/news-source/sun-news-media-bias,Center,
The Sun,/news-source/sun-media-bias,Center,
The Tennessean,/news-source/tennesseean-media-bias,Center,
The Telegraph - UK,/news-source/telegraph-uk,Lean Right,2.5
The Texas Observer,/news-source/texas-observer-media-bias,Lean Left,-2.0
The Texan,/news-source/texan-media-bias,Lean Right,2.0
The Thread,/news-source/thread-media-bias,Mixed,
The Texas Tribune,/news-source/texas-tribune-media-bias,Lean Left,-2.0
The Thread,/news-source/thread-media-bias,Mixed,
The Times,/news-source/times-media-bias,Center,
The Times and Democrat,/news-source/times-and-democrat-media-bias,Center,
The Times,/news-source/times-media-bias,Center,
The Times-Independent,/news-source/times-independent-media-bias,Center,
The Times of Northwest Indiana,/news-source/times-northwest-indiana-media-bias,Center,
The TimesDaily,/news-source/timesdaily-media-bias,Center,
The Times-Picayune,/news-source/times-picayune,Center,
The Trentonian,/news-source/trentonian-media-bias,Center,
The Topeka Capital-Journal,/news-source/topeka-capital-journal-media-bias,Center,
The Vindicator,/news-source/vindicator-media-bias,Center,
The Verge,/news-source/verge,Lean Left,-2.0
The Virginian-Pilot,/news-source/virginian-pilot-media-bias,Center,
The Virginia Gazette,/news-source/virginia-gazette-media-bias,Center,
The Washington Informer,/news-source/washington-informer-media-bias,Lean Left,-2.0
The Walsh County Record,/news-source/walsh-county-record-media-bias,Center,
The Week - News,/news-source/the-week-bias,Lean Left,-2.0
The Washington Sun,/news-source/washington-sun-media-bias,Center,
The Weekly Packet,/news-source/weekly-packet-media-bias,Center,
The Week - Opinion,/news-source/week-opinion-media-bias,Lean Left,-2.0
The Weirton Daily Times,/news-source/weirton-daily-times-media-bias,Center,
The Weekly Standard,/news-source/weekly-standard,Right,4.0
The Western Journal,/news-source/western-journalism,Right,4.0
The Westerly Sun,/news-source/westerly-sun-media-bias,Center,
The Wyoming Tribune Eagle,/news-source/wyoming-tribune-eagle-media-bias,Center,
The Wichita Eagle,/news-source/wichita-eagle-media-bias,Center,
TheGailyGrind,/news-source/thegailygrind-media-bias,Left,-4.0
The Young Turks,/news-source/young-turks-media-bias,Left,
theSkimm,/news-source/theskimm-media-bias,Lean Left,-2.0
Them,/news-source/them-media-bias,Lean Left,-2.0
Thomas B. Edsall,/news-source/thomas-b-edsall-media-bias,Lean Left,
ThinkProgress,/news-source/thinkprogress-bias,Left,-4.0
Thomas Frank,/news-source/thomas-frank,Lean Left,
Thomas Franck,/news-source/thomas-franck-media-bias,Center,
Thomas Sowell,/news-source/thomas-sowell,Lean Right,
Thomas L. Friedman,/news-source/thomas-l-friedman-media-bias,Lean Left,
Tiana Lowe,/news-source/tiana-lowe-media-bias,Right,
THV11,/news-source/thv11-media-bias,Center,
Tim Pool,/news-source/tim-pool-media-bias,Center,
Tim Groseclose,/news-source/tim-groseclose,Lean Right,
Time Magazine,/news-source/time-magazine-news-media-bias,Lean Left,-2.4
Tim Scott,/news-source/tim-scott-media-bias,Lean Right,
Times Union,/news-source/times-union-media-bias,Center,
Times Argus,/news-source/times-argus-media-bias,Center,
Tom Cole,/news-source/tom-cole,Right,
Timothy L. O'Brien,/news-source/timothy-l-obrien-media-bias,Lean Left,
Tom Rogan,/news-source/tom-rogan-media-bias,Center,
Tom Nichols,/news-source/tom-nichols-media-bias,Lean Right,
Tony Auth (cartoonist),/news-source/tony-auth,Left,
Tom Toles (cartoonist),/news-source/tom-toles-cartoonist,Left,
Toronto Star,/news-source/toronto-star,Center,
Tonya Russell,/news-source/tonya-russell-media-bias,Lean Left,
Toronto Star,/news-source/toronto-star,Center,
Townhall,/news-source/townhall-bias,Right,4.0
Trains.com,/news-source/trainscom-media-bias,Center,
Townhall,/news-source/townhall-bias,Right,4.0
Tri-City Herald,/news-source/tri-city-herald-media-bias,Center,
Trans Writes,/news-source/trans-writes-media-bias,Lean Left,-2.0
Truthdig,/news-source/truthdig-media-bias,Left,-4.0
Truth or Fiction,/news-source/truth-or-fiction,Lean Left,-1.0
Tucker Carlson,/news-source/tucker-carlson-media-bias,Right,
TruthOut,/news-source/truthout,Lean Left,-2.0
Turning Point USA,/news-source/turning-point-usa-media-bias,Right,
Tulsa World,/news-source/tulsa-world-media-bias,Center,
Twin Cities PBS,/news-source/twin-cities-pbs-media-bias,Center,
Tuscaloosa News,/news-source/tuscaloosa-news-media-bias,Center,
Twin City Times,/news-source/twin-city-times-media-bias,Center,
Twin Cities Pioneer Press,/news-source/twin-cities-pioneer-press-media-bias,Center,
UnHerd,/news-source/unherd-media-bias,Lean Right,
U.S. News & World Report,/news-source/us-news-and-world-report,Lean Left,-1.5
United Methodist News,/news-source/united-methodist-news-media-bias,Lean Left,-2.0
United Methodist Insight,/news-source/united-methodist-insight-media-bias,Left,-4.0
United States Courts,/news-source/united-states-courts,Center,
United Press International,/news-source/united-press-international-media-bias,Center,
Upward News,/news-source/upward-news-media-bias,Lean Right,2.0
Univision,/news-source/univision,Lean Left,-2.0
Upworthy,/news-source/upworthy,Left,-4.0
Upward News Editorial Team,/news-source/upward-news-editorial-team-media-bias,Lean Right,
USA TODAY,/news-source/usa-today-media-bias,Lean Left,-2.0
Urban Institute,/news-source/urban-institute,Lean Left,
Vanderbilt Project on Unity and American Democracy,/news-source/vanderbilt-project-unity-and-american-democracy-media-bias,Center,
USA TODAY Fact Check,/news-source/usa-today-fact-check-media-bias,Lean Left,-1.0
Variety,/news-source/variety-media-bias,Center,
Vanity Fair,/news-source/vanity-fair,Lean Left,-2.0
Verify,/news-source/verify-media-bias,Center,
Vatican News,/news-source/vatican-news-media-bias,Lean Right,2.0
Vice,/news-source/vice-media-bias,Left,-4.0
Vermont Standard,/news-source/vermont-standard-media-bias,Center,
Virginia Center for Investigative Journalism,/news-source/virginia-center-investigative-journalism-media-bias,Lean Left,
Victor Hanson,/news-source/victor-hanson,Lean Right,
Virtue Online,/news-source/virtue-online-media-bias,Right,4.0
Virginia Mercury,/news-source/virginia-mercury-media-bias,Center,
Voice of America,/news-source/voice-america,Center,
Vogue,/news-source/vogue-media-bias,Left,-4.0
Volante,/news-source/volante,Center,
Voice of Chid (Chidike Okeem),/news-source/voice-chid-chidike-okeem-media-bias,Right,
Votebeat,/news-source/votebeat-media-bias,Center,
Vote Smart,/news-source/vote-smark,Center,
VT Digger,/news-source/vt-digger,Lean Left,-2.0
Vox,/news-source/vox-news-media-bias,Left,-4.0
Wall Street Journal (News),/news-source/wall-street-journal-media-bias,Center,0.1
Wake Up to Politics,/news-source/wake-politics-media-bias,Center,
Walt Handelsman (cartoonist),/news-source/walt-handelsman-cartoonist,Left,
Wall Street Journal (Opinion),/news-source/wall-street-journal-opinion,Lean Right,1.8
Walt Handelsman (cartoonist),/news-source/walt-handelsman-cartoonist,Left,
WANDTV,/news-source/wandtv-media-bias,Center,
Washington Blade,/news-source/washington-blade-media-bias,Lean Left,-2.0
WANDTV,/news-source/wandtv-media-bias,Center,
Washington Diplomat,/news-source/washington-diplomat-media-bias,Center,
Washington City Paper,/news-source/washington-city-paper-media-bias,Center,
Washington Free Beacon,/news-source/washington-free-beacon,Right,4.0
Washington Examiner,/news-source/washington-examiner,Lean Right,2.3
Washington Post,/news-source/washington-post-media-bias,Lean Left,-2.2
Washington Monthly,/news-source/washington-monthly,Lean Left,-2.0
Washington Times,/news-source/washington-times-bias,Lean Right,2.0
Washington Post Fact Check,/news-source/fact-checker-washington-post-media-bias,Lean Left,-2.0
Watertown Public Opinion,/news-source/watertown-public-opinion-media-bias,Center,
Watchdog.org,/news-source/watchdogorg,Lean Right,2.0
WCVB,/news-source/wcvb-media-bias,Center,
WBUR,/news-source/wbur-media-bias,Center,
West Hawaii Today,/news-source/west-hawaii-today-media-bias,Center,
WDSU,/news-source/wdsu-media-bias,Center,
Weston Democrat,/news-source/weston-democrat-media-bias,Center,
West Texas Tribune,/news-source/west-texas-tribune-media-bias,Center,
WFSA,/news-source/wfsa-media-bias,Lean Left,-2.0
WFAE,/news-source/wfae,Center,
WGN,/news-source/wgn-media-bias,Center,
WGBH,/news-source/wgbh,Center,
Whitehouse.gov,/news-source/whitehousegov,Lean Left,
Whatfinger News,/news-source/whatfinger-news-media-bias,Right,5.0
Will Reusch,/news-source/will-reusch-media-bias,Center,
Whittier Daily News,/news-source/whittier-daily-news-media-bias,Center,
William Barr,/news-source/william-barr-media-bias,Lean Right,
Willam A. Galston,/news-source/willam-galston,Lean Left,
William McGurn,/news-source/william-mcgurn,Right,
William Bennett,/news-source/william-bennett,Right,
Winona Times,/news-source/winona-times-media-bias,Center,
Winona Daily,/news-source/winona-daily-media-bias,Center,
Wisconsin Gazette,/news-source/wisconsin-gazette,Lean Left,-2.0
Wired,/news-source/wired,Center,
WND,/news-source/wnd-media-bias,Right,4.0
Wisconsin State Journal,/news-source/wisconsin-state-journal-media-bias,Center,
World Magazine,/news-source/world-magazine-media-bias,Right,4.0
WNYC,/news-source/wnyc-new-jersey-public-radio-media-bias,Lean Left,
Worthy News,/news-source/worthy-news-media-bias,Center,
World Wildlife,/news-source/world-wildlife-media-bias,Center,
WyoFile,/news-source/wyofile-media-bias,Lean Right,2.0
WVNews.com,/news-source/wvnewscom-media-bias,Center,
Yahoo News,/news-source/yahoo-news-media-bias,Lean Left,-2.5
Wyoming Public Media,/news-source/wyoming-public-media-media-bias,Lean Left,-2.0
Yakima Herald-Republic,/news-source/yakima-herald-republic-media-bias,Center,
Yahoo! The 360,/news-source/yahoo-360-media-bias,Mixed,
Yasmin Tavakoli,/news-source/yasmin-tavakoli-media-bias,Center,
Yash Goenka,/news-source/yash-goenka-media-bias,Lean Left,
York Dispatch,/news-source/york-dispatch-media-bias,Center,
Yes! Magazine,/news-source/yes-magazine,Left,-4.0
York Dispatch,/news-source/york-dispatch-media-bias,Center,
Yuma Sun,/news-source/yuma-sun-media-bias,Center,
Zack Beauchamp,/news-source/zack-beauchamp-media-bias,Lean Left,
Yuma Sun,/news-source/yuma-sun-media-bias,Center,
ZeroHedge,/news-source/zerohedge-media-bias,Lean Right,2.0
Zeeshan Aleem,/news-source/zeeshan-aleem-media-bias,Left,
ZeroHedge,/news-source/zerohedge-media-bias,Lean Right,2.0
